"","message","created_time","id","likes","comments","type","message_wc","pageLikes","pageTalkingAbout","likes10","hour","dow","message_wc2"
"infoDataTemp","Just a little reminder that it is Mothers Day this Sunday. We still have some availability although booking times are now limited. Call now on 01462 434227.","2012-03-15T10:24:48+0000","192210044125827_400722129941283","0","0","photo","27","278","21","0","10","Thu","729"
"infoDataTemp","We have a busy couple of days this weekend! Not only is it Mothers Day on Sunday But we are celebrating St. Patricks Day this Saturday with some fab specials and plenty of Guinness flowing. See you then :o)","2012-03-14T18:18:53+0000","192210044125827_400290189984477","0","3","photo","39","278","21","0","18","Wed","1521"
"infoDataTemp","Hi all. I hope everyone knows what day it is next Sunday 18th! If you haven't already booked a table with us for Mothers Day we still have tables available (booking times are limited) so give us a call on 01462 434227 today!","2012-03-11T11:04:02+0000","192210044125827_398068086873354","0","0","photo","43","278","21","0","11","Sun","1849"
"infoDataTemp","You only have 2 more days to come down and sample our gorgeous pies, fancy a Duck and Mushroom? Or how about a mouth watering Chicken and Ham? followed of course by a scrumptious Apple pie and custard!","2012-03-09T12:25:03+0000","192210044125827_396795153667314","0","0","status","38","278","21","0","12","Fri","1444"
"infoDataTemp","Come and try our pies! Locals favourite so far is the Ham and Haddie. Come down and see which is your favourite!","2012-03-07T09:55:46+0000","192210044125827_395410353805794","1","0","photo","22","278","21","1","09","Wed","484"
"infoDataTemp","Remember folks that PIE WEEK starts this Monday so come down and have a look at our fantastic pies on offer!!!","2012-03-03T23:32:31+0000","192210044125827_393171787362984","0","0","status","21","278","21","0","23","Sat","441"
"infoDataTemp","Lemon Meringue Pie, with Rasberry Coulis £3.95 cant go wrong with that !","2012-04-23T13:55:31+0000","385204274816_10150764377419817","0","0","photo","13","1389","16","0","13","Mon","169"
"infoDataTemp","Why not pop in this afternoon or evening for Cappuccino, Cafe Latte, Freshly Ground Coffee, Espresso or Hot Chocolate....
or if you after bit stronger hot drink try our Selection of Liqueur Coffees or Hot Chocolate Orange (with Cointreau) and why not add a little sweet treat for yourself from our Desserts selection","2012-04-23T13:53:25+0000","385204274816_10150764373429817","0","0","photo","52","1389","16","0","13","Mon","2704"
"infoDataTemp","Weather outside is “Weather” and we cannot make it any better...
but tasty food we surely can do, how about Ribs & Wings for you ?","2012-04-17T13:56:01+0000","385204274816_10150744269204817","1","0","photo","25","1389","16","1","13","Tue","625"
"infoDataTemp","hello everyone!!! i know its early but start getting your tables booked here at the mops and brooms for fathers day to avoid dissapointment!!","2012-04-12T15:29:33+0000","385204274816_10150733148839817","1","0","photo","24","1389","16","1","15","Thu","576"
"infoDataTemp","Banoffee Cheesecake - with toffee sauce - only £3.95
Anyone ???","2012-04-10T16:35:58+0000","385204274816_10150728575734817","2","0","photo","10","1389","16","1","16","Tue","100"
"infoDataTemp","Howe about Baked Vegetable Enchiladas or Mediterranean Risotto for Dinner today ? I've tried both and they are to die for =)","2012-04-05T13:09:28+0000","385204274816_10150717401624817","0","3","photo","22","1389","16","0","13","Thu","484"
"infoDataTemp","New Menu Alive now
Deliboard w/ Italian meats, Chicken in a Basket, Ribs ‘N’ Wings, new & improved Seafood basket, and the almighty Loaded Pizza Breads and these are just the sharers, lots of more goodies on the menu starters and mains...so what you waiting for - book a table and come to taste !!","2012-04-04T09:39:31+0000","385204274816_10150714857049817","0","0","photo","54","1389","16","0","09","Wed","2916"
"infoDataTemp","New Menu Alive from 4th of April
Book your table and come to try our new exciting choices of food !","2012-04-02T13:11:33+0000","385204274816_10150710622364817","0","2","photo","20","1389","16","0","13","Mon","400"
"infoDataTemp","The Sun might not come out to play this weekend, but we still open as normal, so why not book a table and bring your Family or Friends for a great day/night out...and don’t forget the Roast dinner on Sunday","2012-03-31T11:48:41+0000","385204274816_10150706415559817","2","0","photo","40","1389","16","1","11","Sat","1600"
"infoDataTemp","The sun is shining the weather is sweeeet, come to the mops for a lovley alfresco dinner with lots of yummy things on the menu to choose from like our very popular hunters chicken!!!","2012-03-28T13:27:40+0000","385204274816_10150700557859817","2","0","photo","34","1389","16","1","13","Wed","1156"
"infoDataTemp","Hope you all had a great Mothers Day
I am not a Mother myself (other than for my cat) had a lovely Mothers Day card yesterday
from my Team ""children"" I was well touched for that
ooooh aren’t they so sweet...","2012-03-19T14:51:29+0000","385204274816_10150681801489817","5","5","photo","38","1389","16","1","14","Mon","1444"
"infoDataTemp","Happy St Patrick Day to all
Here at Mops we don’t have Irish music or Dancing
but we surely have lots of Guinness - so welcome for a perfect pint","2012-03-17T13:28:24+0000","385204274816_10150677599094817","2","3","photo","28","1389","16","1","13","Sat","784"
"infoDataTemp","Thought of the day: come for dinner at the mops and brooms tonight!!!!","2012-03-16T16:24:39+0000","385204274816_10150675857284817","1","1","photo","13","1389","16","1","16","Fri","169"
"infoDataTemp","Only a couple of tables left for mothers day so dont forget to get yourself a table booked!!!","2012-03-14T10:47:04+0000","385204274816_10150670921654817","0","0","photo","18","1389","16","0","10","Wed","324"
"infoDataTemp","dont forget tonight is the quiz so come on down and try your luck, also there will be no quiz next week due to it being mothers day.....happy sunday everyone!!!","2012-03-11T19:18:13+0000","385204274816_10150665451049817","1","0","photo","30","1389","16","1","19","Sun","900"
"infoDataTemp","Dont forget to book your mum a lovley table for lunch or dinner here at the mops and brooms!!!","2012-03-08T19:47:41+0000","385204274816_10150659109244817","0","0","photo","19","1389","16","0","19","Thu","361"
"infoDataTemp","Who ate all the pies???? were not sure but....come to the Mops and Brooms and try our yummy pies!!!!","2012-03-06T22:30:16+0000","385204274816_10150655097064817","0","0","photo","19","1389","16","0","22","Tue","361"
"infoDataTemp","here it is now THE PIE WEEK
LOVELY PIES available from today 5th-10th March
what you waiting for come and taste them - 6 delicious pies available look below

... Chicken & Wiltshire Ham with Creamy Sauce in a Thick Pastry Case, served with mashed potato and gravy

Ham & Haddie - Creamy Smoked Haddock, Ham and Spinach Base with a crisp cheesy mashed potato topping

Stargrazy - Creamy Hake, Smoked Haddock and Mackerel Base with a crispy pastry lid and Prawn crown

Steak & Ale - British Beef and McMullen Real Ale in a Thick Pastry Case, served with mashed potato & gravy

Duck & Wild Mushroom - Duck Confit Laced with Wild Mushrooms in a Bread Pie Case, served with mashed potato and gravy

Parsnip, Lentil & Chestnut - Hearty Vegetable Alternative with Chunky Parsnip, Lentils and Chestnuts in a Bread Pie Case, served with mashed potato and vegetable gravy

 £8.75 each 

and dont forget for dessert - Bramley Apple Pie with Ice-Cream or Custard £3.75","2012-03-05T12:37:20+0000","385204274816_10150652039554817","2","0","photo","160","1389","16","1","12","Mon","25600"
"infoDataTemp","BOOK YOUR TABLE NOW FOR MOTHERS DAY....before its too late","2012-03-04T12:37:54+0000","385204274816_10150650077924817","0","0","photo","10","1389","16","0","12","Sun","100"
"infoDataTemp","Join us for
Great British Pie Week
5-10th March
see below our selection of Pies - £8.75 each 

Chicken & Wiltshire Ham with Creamy Sauce in a Thick Pastry Case, served with mashed potato and gravy

Ham & Haddie - Creamy Smoked Haddock, Ham and Spinach Base with a crisp cheesy mashed potato topping

Stargrazy - Creamy Hake, Smoked Haddock and Mackerel Base with a crispy pastry lid and Prawn crown

Steak & Ale - British Beef and McMullen Real Ale in a Thick Pastry Case, served with mashed potato & gravy

Duck & Wild Mushroom - Duck Confit Laced with Wild Mushrooms in a Bread Pie Case, served with mashed potato and gravy

Parsnip, Lentil & Chestnut - Hearty Vegetable Alternative with Chunky Parsnip, Lentils and Chestnuts in a Bread Pie Case, served with mashed potato and vegetable gravy","2012-02-29T22:00:04+0000","385204274816_10150643218834817","1","7","photo","132","1389","16","1","22","Wed","17424"
"infoDataTemp","FRONT OF HOUSE STAFF  & CHEF/KITCHEN ASSIASTANT REQUIED
**************

FRONT OF HOUSE STAFF  Due to high volumes of sales, we are currently looking for people to join our front of house team.  

We are looking for experienced, enthusiastic and motivated people who are able to work well in a team and also on their own. 

Experience is preferred but not essential as training will be offered in-house and also in our own Training Centre at Head Office.

If you are interested
please call Thea or Brad on 020 8953 1291
or e-mail mopsandbrooms.borehamwood@mcmullens.co.uk

**************
CHEF / KITCHEN ASSISTANT Due to high volumes of sales, we require a chef / kitchen assistant to join our team at the Mops and Brooms. The Mops and Brooms operates the company’s McFayre menu.

The successful applicant will be able to demonstrate a ‘hands on’ approach, be motivated, able to work as a team as well as on their own, be able to maintain the high standards and controls in place to conform to food hygiene and health and safety requirements.

The post is a live-out position offering a very competitive hourly rate of pay dependent on experience.  Applicants will also have the opportunity to develop further with the company’s training courses held in their very own Training and Development Centre. 

If you think you have got what it takes to fulfil this role,
please call Thea or Bard on 020 8953 1291
or e-mail mopsandbrooms.borehamwood@mcmullens.co.uk","2012-02-28T11:00:23+0000","385204274816_10150640263904817","2","2","photo","234","1389","16","1","11","Tue","54756"
"infoDataTemp","It’s That Time of the Year 
When Mothers Day Is Very Near
Book Your Table Now - or you might be left out

Treat your Mother with our Fabulous Food Choices for the Special Day

Roasted Tomato & Red Pepper Soup v  £ 3.95
With Baguette & Butter		

Stuffed Mushroom with Goats Cheese v  £ 4.95
With salad garnish 

Chicken Liver Pate  £ 4.45
With Spiced Red Wine Glaze & Toasted Bread 

Honey Dew Melon with Parma Ham £ 4.50                                                      with Red Currant Coulis 

***********************
Roast Beef or Pork  £ 8.95
With Roast Potatoes, Yorkshire Pudding, Gravy,  Parsnips,  Broccoli, Carrots & Fine Beans 

Stuffed Roasted Red Peppers v  £ 7.95
With Salad & Garlic Bread

Steamed Salmon  £ 9.95
With New Potatoes, Fine Beans and Dill & Crème Fraiche

Stuffed Chicken Breast With Cranberry & Brie  £ 8.45 
Wrapped in Smokey Bacon, served with New Potatoes and fine beans

***********************
Baileys Chocolate Cheesecake  £ 4.45
With Raspberry Coulis 

Apple & Cinnamon Crumble  £ 4.45
With Custard 

Lemon Tart  £ 4.45
With Red Currant Coulis 

Fruit Platter  £ 4.45
With Apples, Strawberries, Honey Melon & Grapes Chocolate dip & Raspberry coulis","2012-02-26T21:16:05+0000","385204274816_10150637171664817","2","0","photo","237","1389","16","1","21","Sun","56169"
